geoid10,year,state_fips,state_usps,state_name,county_fips,county_name,metro_fips,metro_name,metro_type,in100,primary_ruca,c5_COI_nat,c5_COI_stt,c5_COI_met,r_COI_nat,r_COI_stt,r_COI_met,z_COI_nat,z_COI_stt,z_COI_met,c5_ED_nat,c5_ED_stt,c5_ED_met,r_ED_nat,r_ED_stt,r_ED_met,z_ED_nat,z_ED_stt,z_ED_met,c5_HE_nat,c5_HE_stt,c5_HE_met,r_HE_nat,r_HE_stt,r_HE_met,z_HE_nat,z_HE_stt,z_HE_met,c5_SE_nat,c5_SE_stt,c5_SE_met,r_SE_nat,r_SE_stt,r_SE_met,z_SE_nat,z_SE_stt,z_SE_met
25015820802,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,Very High,High,High,91,67,80,1.200738666,0.515962477,0.902645066,Very High,Very High,Very High,100,94,100,2.134579892,1.257793607,1.771088661,Very High,Very High,Very High,100,98,84,1.42299149,1.03064655,0.809743994,Moderate,Low,Moderate,59,27,48,0.343828364,-0.360021588,0.256271464
25015820900,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,83,54,72,0.870943709,0.293400374,0.68980573,Very High,High,Very High,91,73,91,1.192829045,0.580962928,1.099076016,Very High,Moderate,Low,87,43,36,0.858008183,0.209444668,0.07515813,High,Moderate,High,73,44,67,0.709309344,0.174468529,0.701791191
25015821000,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,82,53,72,0.856344834,0.289870153,0.687719453,Very High,High,High,85,62,79,0.91819894,0.293080592,0.777544966,Very High,Moderate,Low,86,46,34,0.842236172,0.264752385,0.024406714,High,Moderate,High,77,50,76,0.82832736,0.305077846,0.872619569
25015821100,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,73,39,55,0.588130654,0.007522426,0.378282036,High,Moderate,High,77,52,73,0.63639251,0.072438374,0.549964384,High,Low,Very Low,74,21,15,0.667133692,-0.206159398,-0.386207851,High,Low,Moderate,67,39,59,0.536799493,0.040772961,0.559822849
25015821200,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,92,81,92,1.248727593,0.817090576,1.119469817,Very High,High,Very High,92,73,89,1.279224753,0.582117071,1.08766509,Very Low,Low,Very Low,13,23,8,-0.493017989,-0.160825654,-0.579396991,Very High,Very High,Very High,96,90,100,1.731632644,1.229702308,1.730580157
25015821300,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,81,53,74,0.820819364,0.286049771,0.73732929,Very High,Moderate,High,81,57,74,0.773623284,0.168318582,0.635897727,Very High,Very High,High,95,84,62,1.043773717,0.736342361,0.454703666,High,Moderate,High,76,47,76,0.788528141,0.240336122,0.883285795
25015821400,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,Very High,High,Very High,89,66,83,1.106083881,0.505762556,0.95625199,Very High,Very High,Very High,98,89,100,1.778952057,1.066848415,1.612986464,Very High,High,Moderate,94,64,55,1.011182671,0.509565446,0.351882016,High,Moderate,High,76,46,75,0.787984253,0.220223397,0.840464336
25015821500,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,2,High,Moderate,High,77,44,67,0.71850854,0.118828192,0.582422085,Very High,Moderate,High,84,59,75,0.894892275,0.228053739,0.655801719,Very High,Moderate,Moderate,95,49,52,1.032583963,0.314747454,0.29401268,High,Low,High,67,39,63,0.541809215,0.012644182,0.646847894
25015821601,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,70,35,55,0.531010806,-0.096112164,0.398163738,Very High,High,High,85,62,79,0.909431059,0.296862089,0.795304705,Very High,Moderate,Moderate,94,44,51,1.000214306,0.225199483,0.23038816,Moderate,Low,Moderate,53,26,48,0.202021844,-0.387980655,0.259950839
25015821602,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,High,Moderate,High,78,46,71,0.731174759,0.16249174,0.667693316,Very High,High,High,86,64,79,0.961794133,0.337840682,0.834458797,Very High,Very High,High,100,85,76,1.28441086,0.756536569,0.70748644,High,Low,Moderate,64,35,59,0.459582928,-0.087663255,0.565299305
25015821700,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,85,55,79,0.926691838,0.321073831,0.828933701,Very High,Very High,Very High,95,82,98,1.496032122,0.812061968,1.410930027,Very High,High,High,96,64,62,1.061033599,0.502275622,0.476797243,High,Low,High,69,39,66,0.586391802,0.011165802,0.663855591
25015821901,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,Very High,High,Very High,90,67,87,1.140617607,0.523541518,1.034945595,Very High,High,High,87,63,78,1.006345463,0.327271985,0.752174162,Very High,Very High,Very High,100,90,82,1.399525736,0.835727672,0.798406992,Very High,High,Very High,87,63,93,1.153189452,0.556208667,1.250740728
25015821903,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,70,33,55,0.532252258,-0.155875976,0.340036702,Very High,High,Very High,90,69,84,1.136556764,0.44567302,0.915150109,Very High,Low,Low,97,27,34,1.086281253,-0.0714558,0.024344799,Moderate,Low,Moderate,46,24,45,0.053937884,-0.50156214,0.166845192
25015821904,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,88,57,79,1.061419029,0.361832669,0.860065178,Very High,High,Very High,90,69,82,1.14895038,0.445367997,0.904192858,Very High,Low,Low,83,27,25,0.79521929,-0.072243826,-0.135539472,Very High,Moderate,Very High,85,58,89,1.098129221,0.456489103,1.188088258
25015822000,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,62,31,53,0.344832077,-0.239634426,0.300238017,Very High,High,Very High,92,73,92,1.299040487,0.599940999,1.121909254,Very High,High,High,100,72,69,1.432300874,0.607532639,0.642871654,Low,Very Low,Low,25,16,38,-0.465288102,-0.928444411,-0.237257925
25015822200,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,86,57,79,0.962589483,0.352100825,0.851498384,Very High,High,High,86,63,79,0.975721558,0.327708476,0.816367115,Very High,High,High,98,64,64,1.151178776,0.499818528,0.497695893,High,Moderate,Very High,80,52,81,0.904443396,0.328385853,0.992078751
25015822300,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,64,29,47,0.377774825,-0.29493458,0.132979527,High,Low,Moderate,65,33,49,0.292840046,-0.36508737,0.100159885,High,Very Low,Very Low,78,10,11,0.714293757,-0.57352713,-0.466211794,Moderate,Low,Moderate,58,32,53,0.320657768,-0.178411363,0.360571153
25015822401,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,High,Moderate,High,74,42,63,0.621817039,0.077196816,0.536806419,Moderate,Low,Low,49,22,35,-0.066569517,-0.659275137,-0.168604386,Very High,High,High,98,70,65,1.161594542,0.578653468,0.548619976,High,Moderate,High,78,52,76,0.835389657,0.333882691,0.874129499
25015822402,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,67,31,50,0.448216062,-0.220978209,0.230495065,High,Low,Moderate,72,39,58,0.483400218,-0.195999223,0.324591222,Very High,Very Low,Low,89,19,25,0.901552848,-0.247561342,-0.1452923,Moderate,Low,Moderate,57,31,51,0.295692808,-0.228758607,0.314766509
25015822500,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,2,High,Moderate,High,79,51,72,0.773720014,0.25436221,0.70717408,High,Moderate,Moderate,72,45,60,0.480248461,-0.07433629,0.356456204,Very High,Very High,High,98,81,73,1.164946177,0.710521139,0.672274376,High,Moderate,High,77,51,76,0.827072188,0.312003987,0.887277489
25015822601,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,2,High,Low,Moderate,66,35,53,0.417184413,-0.115110169,0.310548983,High,Moderate,Moderate,70,42,57,0.415386341,-0.158884889,0.319897825,Moderate,Low,Low,59,29,33,0.453737994,-0.046874181,-0.033338357,High,Low,Moderate,62,34,55,0.406743481,-0.101943965,0.424850656
25015822603,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,2,Very High,High,Very High,88,68,86,1.043798099,0.543208529,0.992678122,Very High,High,Very High,89,71,86,1.125992551,0.500055131,1.000026018,Very High,High,High,81,77,65,0.766627197,0.655403523,0.544227904,Very High,High,Very High,85,63,87,1.088961785,0.556083619,1.142944969
25015822605,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,2,High,Moderate,High,77,47,69,0.719243311,0.179875252,0.622911995,Very High,High,High,86,64,79,0.97136672,0.354161326,0.800540366,High,Moderate,Moderate,71,53,55,0.614893399,0.372308229,0.334049297,High,Low,High,70,40,62,0.624105319,0.052675527,0.637456831
25015822606,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,2,Very High,Moderate,High,86,60,79,0.968856534,0.410822378,0.882953435,Very High,Very High,Very High,95,82,98,1.454136967,0.789283288,1.316241943,Very High,High,High,91,71,67,0.928583585,0.601142177,0.577076436,High,Moderate,High,74,44,70,0.7315417,0.170295342,0.776772088
25015822700,2012,25,MA,Massachusetts,25015,"Hampshire County, Massachusetts",44140,"Springfield, MA",Metropolitan Statistical Area,1,2,High,Low,Moderate,67,35,55,0.446732318,-0.09227842,0.377209012,High,Moderate,Moderate,70,42,60,0.411807286,-0.155327042,0.338834455,High,Low,Low,62,30,34,0.497058122,-0.018763973,0.016233516,High,Low,Moderate,63,35,57,0.44391582,-0.069105719,0.527088727
25017300100,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,2,Very High,Moderate,Moderate,83,57,50,0.88498283,0.36070723,0.259836409,Very High,High,High,92,74,66,1.266362577,0.605832484,0.463321109,High,Low,Low,69,35,35,0.589296676,0.069306132,0.150004045,High,Moderate,Moderate,76,51,44,0.773034942,0.323375969,0.189607764
25017301101,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,82,54,47,0.86080496,0.305192019,0.204503659,Very High,High,High,91,73,66,1.244995158,0.595360106,0.468149435,Very High,Moderate,Moderate,85,50,57,0.82751276,0.31861032,0.437799359,High,Moderate,Low,72,43,36,0.669038485,0.15120394,-0.015088196
25017301102,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,84,57,49,0.899357178,0.358049442,0.236371271,Very High,High,Moderate,85,62,54,0.9048181,0.287926885,0.148121285,High,Moderate,Moderate,79,53,52,0.733299066,0.363029799,0.377396656,Very High,Moderate,Moderate,81,56,46,0.955685357,0.410969746,0.257812489
25017310100,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Low,Very Low,Very Low,21,6,3,-0.500556552,-1.247458528,-1.419472172,Low,Very Low,Very Low,34,14,10,-0.356628222,-0.919650678,-1.097935365,Low,Very Low,Very Low,37,2,2,0.103768984,-1.4366886,-1.329477512,Very Low,Very Low,Very Low,16,8,6,-0.7504025,-1.354856463,-1.618032208
25017310200,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Moderate,Very Low,Very Low,47,20,17,0.038198877,-0.649086245,-0.751450567,Low,Very Low,Very Low,23,8,5,-0.579593587,-1.137784545,-1.314962437,High,Very Low,Very Low,65,3,4,0.529226083,-1.216806819,-0.833543186,Moderate,Low,Low,54,30,25,0.212740774,-0.234145057,-0.407639267
25017310300,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Low,Very Low,Very Low,28,12,9,-0.348177188,-0.976044687,-1.12092577,Low,Very Low,Very Low,27,10,7,-0.496448997,-1.072107327,-1.233388724,High,Very Low,Very Low,69,9,9,0.594550964,-0.607553337,-0.497398671,Low,Very Low,Very Low,22,14,12,-0.555270225,-1.038848921,-1.264942878
25017310400,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very Low,Very Low,Very Low,14,4,2,-0.682084012,-1.319163106,-1.489920338,Very Low,Very Low,Very Low,16,4,3,-0.737985032,-1.268873695,-1.425617602,Moderate,Very Low,Very Low,42,3,2,0.199265192,-1.114057402,-1.109920413,Very Low,Very Low,Very Low,11,8,6,-0.916601128,-1.400596277,-1.648066051
25017310500,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Low,Very Low,Very Low,37,17,13,-0.146799797,-0.752197431,-0.897583119,Low,Very Low,Very Low,21,7,4,-0.618851968,-1.176325763,-1.327639892,High,Very Low,Very Low,73,15,13,0.641644256,-0.368480985,-0.329394671,Low,Low,Very Low,38,22,17,-0.133996283,-0.635379805,-0.840094412
25017310601,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Moderate,Low,Very Low,51,24,19,0.124443234,-0.496376903,-0.617893422,Low,Very Low,Very Low,40,16,13,-0.236452546,-0.819875985,-0.985743499,High,Very Low,Very Low,77,15,19,0.711539774,-0.380054378,-0.168336068,Moderate,Low,Low,50,27,21,0.13770669,-0.368209591,-0.558592059
25017310602,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Moderate,Low,Very Low,52,25,20,0.131185263,-0.448172826,-0.599660154,Low,Very Low,Very Low,27,11,7,-0.480781599,-1.050417891,-1.216378307,High,Low,Very Low,71,21,16,0.621825662,-0.201562179,-0.23005792,Moderate,Low,Low,58,31,26,0.308807773,-0.191329557,-0.364673106
25017310700,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very Low,Very Low,Very Low,13,2,1,-0.727513194,-1.501826237,-1.641682382,Very Low,Very Low,Very Low,13,3,2,-0.829069288,-1.355170812,-1.513290842,Moderate,Very Low,Very Low,51,3,2,0.338719822,-1.27228373,-1.009304781,Very Low,Very Low,Very Low,10,5,3,-0.987544015,-1.644234966,-1.919446777
25017311100,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very Low,Very Low,Very Low,14,4,2,-0.689127136,-1.374119607,-1.537627931,Low,Very Low,Very Low,22,8,5,-0.604228066,-1.14137085,-1.308109415,Moderate,Very Low,Very Low,51,4,3,0.339965467,-1.073230465,-0.95181485,Very Low,Very Low,Very Low,9,6,3,-1.033636809,-1.577359949,-1.853082418
25017311200,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very Low,Very Low,Very Low,13,3,1,-0.721201234,-1.446440491,-1.614309947,Very Low,Very Low,Very Low,18,6,4,-0.683400802,-1.201966869,-1.363298466,Low,Very Low,Very Low,34,2,1,0.056073071,-1.559407618,-1.447430889,Very Low,Very Low,Very Low,10,6,4,-0.97381964,-1.538590747,-1.803885576
25017311300,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Low,Very Low,Very Low,35,13,11,-0.193025606,-0.893599752,-1.024921534,Low,Very Low,Very Low,28,12,8,-0.463682017,-1.025614324,-1.19103267,Moderate,Very Low,Very Low,49,2,2,0.311035761,-1.314106182,-1.065273954,Low,Low,Very Low,35,21,16,-0.199943428,-0.696697735,-0.911320806
25017311400,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Low,Very Low,Very Low,35,14,11,-0.190276578,-0.849719436,-1.001123785,Moderate,Low,Very Low,46,21,17,-0.122877463,-0.695624681,-0.859424016,High,Very Low,Very Low,64,12,10,0.514298078,-0.469361592,-0.434363203,Low,Very Low,Very Low,26,14,12,-0.432125091,-1.035587403,-1.258083663
25017311500,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Low,Very Low,Very Low,35,14,12,-0.187268593,-0.843016162,-0.982512956,Low,Very Low,Very Low,32,14,10,-0.388328651,-0.936243027,-1.108401463,High,Very Low,Very Low,73,14,13,0.64223938,-0.427715376,-0.311030162,Low,Very Low,Very Low,30,17,13,-0.315951466,-0.896122997,-1.118391329
25017311600,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Moderate,Low,Very Low,53,24,19,0.15272287,-0.503308076,-0.634187158,Moderate,Low,Very Low,50,23,19,-0.032808278,-0.622864903,-0.797688646,High,Very Low,Very Low,73,15,15,0.653348162,-0.39228222,-0.25669927,Moderate,Low,Very Low,49,25,19,0.112793974,-0.455254095,-0.654414643
25017311700,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Low,Very Low,Very Low,25,8,7,-0.412180115,-1.116831137,-1.257755065,Low,Very Low,Very Low,23,9,6,-0.565952377,-1.100256283,-1.269232177,Moderate,Very Low,Very Low,53,3,3,0.360598886,-1.109833918,-0.936754945,Low,Very Low,Very Low,22,12,10,-0.556282241,-1.118525432,-1.348042851
25017311800,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very Low,Very Low,Very Low,12,2,1,-0.765551597,-1.607193554,-1.761417453,Very Low,Very Low,Very Low,20,7,4,-0.638570507,-1.159359269,-1.330922694,Low,Very Low,Very Low,32,1,1,0.017888872,-2.169615783,-1.860893521,Very Low,Very Low,Very Low,9,4,2,-1.07036533,-1.692068112,-1.973927286
25017311900,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very Low,Very Low,Very Low,11,2,1,-0.796002738,-1.554741829,-1.709397243,Low,Very Low,Very Low,24,11,6,-0.547197926,-1.062721401,-1.254519113,Low,Very Low,Very Low,33,1,1,0.039193674,-2.000019609,-1.682705449,Very Low,Very Low,Very Low,7,4,2,-1.176699616,-1.690434698,-1.971796057
25017312000,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very Low,Very Low,Very Low,14,3,1,-0.682805036,-1.452083432,-1.637657772,Low,Very Low,Very Low,22,9,5,-0.59605294,-1.106393731,-1.297449226,Very Low,Very Low,Very Low,18,1,1,-0.329558383,-2.453780016,-2.296472415,Very Low,Very Low,Very Low,13,8,6,-0.843044163,-1.34900209,-1.607638666
25017312100,2012,25,MA,Massachusetts,25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Low,Very Low,Very Low,25,9,6,-0.410220445,-1.101318655,-1.280913127,Low,Very Low,Very Low,36,15,12,-0.301225166,-0.867984,-1.05124654,Moderate,Very Low,Very Low,45,6,3,0.249520644,-0.845204208,-0.878468579,Very Low,Very Low,Very Low,18,9,7,-0.661503682,-1.285114432,-1.531522278
